lcl|NC_015762.1_mrna_XM_012316519.2_1	LOC100649911
lcl|NC_015768.1_mrna_XM_003396326.3_8042	LOC100650561
lcl|NC_015768.1_mrna_XM_012309989.2_8043	LOC100650561
lcl|NC_015768.1_mrna_XM_012309988.2_8044	LOC100650561
lcl|NC_015768.1_mrna_XM_003396327.3_8045	LOC100650685
lcl|NC_015768.1_mrna_XM_012309990.2_8046	LOC100650685
lcl|NC_015768.1_mrna_XM_012309997.2_8047	LOC100651128
lcl|NC_015768.1_mrna_XM_012309996.2_8048	LOC100651128
lcl|NC_015768.1_mrna_XM_020863642.1_8049	LOC100651128
lcl|NC_015768.1_mrna_XM_003396331.3_8050	LOC100651128
lcl|NC_015768.1_mrna_XM_012309993.2_8051	LOC100650685
lcl|NC_015768.1_mrna_XM_020863623.1_8052	LOC100650685
lcl|NC_015768.1_mrna_XM_020863625.1_8053	LOC100650685
lcl|NC_015768.1_ncrna_XR_002307823.1_8054	LOC110119391
lcl|NC_015768.1_mrna_XM_012309991.2_8055	LOC100650685
lcl|NC_015768.1_mrna_XM_012309994.2_8056	LOC100650685
lcl|NC_015768.1_mrna_XM_012309995.2_8057	LOC100650685
lcl|NC_015768.1_mrna_XM_020863624.1_8058	LOC100650685
lcl|NC_015768.1_mrna_XM_012310015.2_8059	LOC100650926
lcl|NC_015768.1_mrna_XM_003396330.3_8060	LOC100650926
lcl|NC_015768.1_mrna_XM_003396329.3_8061	LOC100650926
lcl|NC_015768.1_mrna_XM_012310013.2_8062	LOC100650926
lcl|NC_015768.1_mrna_XM_012310004.1_8063	LOC100651248
lcl|NC_015768.1_mrna_XM_012309998.2_8064	LOC100651248
lcl|NC_015768.1_mrna_XM_012310001.2_8065	LOC100651248
lcl|NC_015768.1_mrna_XM_012309999.2_8066	LOC100651248
lcl|NC_015768.1_mrna_XM_020863631.1_8067	LOC100651248
lcl|NC_015768.1_mrna_XM_020863632.1_8068	LOC100651248
lcl|NC_015768.1_mrna_XM_020863633.1_8069	LOC100651248
lcl|NC_015768.1_mrna_XM_020863635.1_8070	LOC100651248
lcl|NC_015768.1_mrna_XM_020863637.1_8071	LOC100651248
lcl|NC_015768.1_mrna_XM_020863634.1_8072	LOC100651248
lcl|NC_015768.1_mrna_XM_020863636.1_8073	LOC100651248
lcl|NC_015768.1_mrna_XM_020863638.1_8074	LOC100651248
lcl|NC_015768.1_mrna_XM_020863639.1_8075	LOC100651248
lcl|NC_015768.1_mrna_XM_020863640.1_8076	LOC100651248
lcl|NC_015768.1_mrna_XM_020863641.1_8077	LOC100651248
lcl|NC_015768.1_mrna_XM_012310000.2_8078	LOC100651248
lcl|NC_015768.1_mrna_XM_012310005.2_8079	LOC100651248
lcl|NC_015768.1_mrna_XM_020863630.1_8080	LOC100651248
lcl|NC_015768.1_ncrna_XR_002307822.1_8081	LOC100651523
lcl|NC_015768.1_ncrna_XR_002307821.1_8082	LOC100651523
lcl|NC_015768.1_ncrna_XR_001098829.2_8083	LOC100651523
lcl|NC_015768.1_ncrna_XR_001098828.2_8084	LOC100651523
lcl|NC_015768.1_mrna_XM_020863628.1_8085	LOC100651760
lcl|NC_015768.1_mrna_XM_020863629.1_8086	LOC100651760
lcl|NC_015768.1_mrna_XM_020863627.1_8087	LOC100651760
lcl|NC_015768.1_mrna_XM_020863626.1_8088	LOC100651760
lcl|NC_015768.1_mrna_XM_012310017.2_8089	LOC100651760
lcl|NC_015768.1_mrna_XM_012310016.2_8090	LOC100651760
lcl|NC_015768.1_mrna_XM_012310020.2_8091	LOC100651760
lcl|NC_015768.1_mrna_XM_003396337.3_8092	LOC100651880
lcl|NC_015768.1_mrna_XM_003396335.3_8093	LOC100651640
lcl|NC_015768.1_mrna_XM_012310022.2_8094	LOC105665884
lcl|NC_015768.1_mrna_XM_003396339.3_8095	LOC100652119
lcl|NC_015768.1_mrna_XM_020863646.1_8096	LOC100651997
lcl|NC_015768.1_mrna_XM_020863644.1_8097	LOC100651997
lcl|NC_015768.1_mrna_XM_003396338.3_8098	LOC100651997
lcl|NC_015768.1_mrna_XM_020863645.1_8099	LOC100651997
lcl|NC_015768.1_mrna_XM_020863643.1_8100	LOC100651997
lcl|NC_015768.1_mrna_XM_003396341.3_8101	LOC100642283
lcl|NC_015768.1_mrna_XM_020863647.1_8102	LOC100642283
lcl|NC_015768.1_mrna_XM_003396342.3_8103	LOC100642402
lcl|NC_015768.1_mrna_XM_012310028.2_8104	LOC100642402
lcl|NC_015768.1_mrna_XM_012310026.2_8105	LOC100642402
lcl|NC_015768.1_mrna_XM_012310027.2_8106	LOC100642402
lcl|NC_015768.1_miscrna_XR_001098833.2_8107	LOC105665886
lcl|NC_015768.1_mrna_XM_020863997.1_8108	LOC100642518
lcl|NC_015768.1_mrna_XM_020863998.1_8109	LOC100642518
lcl|NC_015768.1_mrna_XM_003396343.2_8110	LOC100642518
lcl|NC_015768.1_miscrna_XR_002307954.1_8111	LOC105665886
lcl|NC_015768.1_miscrna_XR_001098832.2_8112	LOC105665886
lcl|NC_015768.1_miscrna_XR_002307955.1_8113	LOC105665886
lcl|NC_015768.1_mrna_XM_020863999.1_8114	LOC105665886
lcl|NC_015768.1_mrna_XM_012310023.2_8115	LOC105665886
lcl|NC_015768.1_mrna_XM_020864000.1_8116	LOC105665886
lcl|NC_015768.1_mrna_XM_012310029.2_8117	LOC100649578
lcl|NC_015768.1_mrna_XM_003396344.3_8118	LOC100642726
lcl|NC_015768.1_mrna_XM_003396346.2_8119	LOC100642962
lcl|NC_015768.1_mrna_XM_012310033.1_8120	LOC100642962
lcl|NC_015768.1_mrna_XM_012310031.2_8121	LOC100642844
lcl|NC_015768.1_mrna_XM_012310032.2_8122	LOC100642844
lcl|NC_015768.1_mrna_XM_012310080.1_8123	LOC100649693
lcl|NC_015768.1_mrna_XM_003396348.3_8124	LOC100643200
lcl|NC_015768.1_mrna_XM_012310030.2_8125	LOC100643326
lcl|NC_015768.1_mrna_XM_003396350.3_8126	LOC100643449
lcl|NC_015768.1_mrna_XM_012310035.2_8127	LOC100643449
lcl|NC_015768.1_mrna_XM_012310034.2_8128	LOC100643449
lcl|NC_015768.1_mrna_XM_003396351.3_8129	LOC100643694
lcl|NC_015768.1_mrna_XM_020864001.1_8130	LOC110119458
lcl|NC_015768.1_mrna_XM_012310036.2_8131	LOC100643574
lcl|NC_015768.1_mrna_XM_012310037.2_8132	LOC100643848
lcl|NC_015768.1_mrna_XM_012310038.2_8133	LOC100643848
lcl|NC_015768.1_mrna_XM_003396352.3_8134	LOC100643848
lcl|NC_015768.1_mrna_XM_012310042.1_8135	LOC100644091
lcl|NC_015768.1_mrna_XM_012310039.2_8136	LOC100643972
lcl|NC_015768.1_mrna_XM_020863653.1_8137	LOC100643972
lcl|NC_015768.1_mrna_XM_012310040.2_8138	LOC100643972
lcl|NC_015768.1_mrna_XM_020863996.1_8139	LOC105665897
lcl|NC_015768.1_mrna_XM_012310083.2_8140	LOC105665898
lcl|NC_015768.1_mrna_XM_020863736.1_8141	LOC100649809
lcl|NC_015768.1_mrna_XM_012310084.2_8142	LOC100649809
lcl|NC_015768.1_mrna_XM_020863737.1_8143	LOC100644208
lcl|NC_015768.1_mrna_XM_012310044.2_8144	LOC100644208
lcl|NC_015768.1_mrna_XM_012310043.2_8145	LOC100644208
lcl|NC_015768.1_mrna_XM_012310045.2_8146	LOC100644208
lcl|NC_015768.1_mrna_XM_003396355.3_8147	LOC100644208
lcl|NC_015768.1_mrna_XM_003396357.3_8148	LOC100644440
lcl|NC_015768.1_mrna_XM_012310047.2_8149	LOC100644440
lcl|NC_015768.1_mrna_XM_003396360.3_8150	LOC100644803
lcl|NC_015768.1_mrna_XM_012310051.2_8151	LOC100644803
lcl|NC_015768.1_mrna_XM_003396359.3_8152	LOC100644679
lcl|NC_015768.1_mrna_XM_012310049.2_8153	LOC100644679
lcl|NC_015768.1_mrna_XM_020863738.1_8154	LOC100644679
lcl|NC_015768.1_ncrna_XR_002307851.1_8155	LOC105665888
lcl|NC_015768.1_mrna_XM_003396362.3_8156	LOC100645047
lcl|NC_015768.1_mrna_XM_012310055.2_8157	LOC100645047
lcl|NC_015768.1_mrna_XM_003396361.3_8158	LOC100644925
lcl|NC_015768.1_mrna_XM_003396358.2_8159	LOC100644558
lcl|NC_015768.1_mrna_XM_003396364.3_8160	LOC100645286
lcl|NC_015768.1_mrna_XM_012310056.2_8161	LOC100645286
lcl|NC_015768.1_mrna_XM_012310057.2_8162	LOC100645286
lcl|NC_015768.1_mrna_XM_003396365.3_8163	LOC100645408
lcl|NC_015768.1_mrna_XM_012310058.2_8164	LOC100645522
lcl|NC_015768.1_mrna_XM_003396368.3_8165	LOC100645874
lcl|NC_015768.1_mrna_XM_003396369.3_8166	LOC100645989
lcl|NC_015768.1_mrna_XM_012310061.1_8167	LOC100645631
lcl|NC_015768.1_mrna_XM_003396366.3_8168	LOC100645631
lcl|NC_015768.1_mrna_XM_012310060.2_8169	LOC100645631
lcl|NC_015768.1_ncrna_XR_002307852.1_8170	LOC105665889
lcl|NC_015768.1_trna_8171	TRNAS-GCU
lcl|NC_015768.1_mrna_XM_003396370.3_8172	LOC100646107
lcl|NC_015768.1_trna_8173	TRNAS-AGA
lcl|NC_015768.1_mrna_XM_012310062.2_8174	LOC100646107
lcl|NC_015768.1_mrna_XM_003396371.3_8175	LOC100646107
lcl|NC_015768.1_mrna_XM_003396373.3_8176	LOC100646414
lcl|NC_015768.1_mrna_XM_012310063.2_8177	LOC100646414
lcl|NC_015768.1_mrna_XM_012310066.2_8178	LOC100646297
lcl|NC_015768.1_mrna_XM_012310065.2_8179	LOC100646297
lcl|NC_015768.1_mrna_XM_012310064.2_8180	LOC105665890
lcl|NC_015768.1_ncrna_XR_001098838.2_8181	LOC105665900
lcl|NC_015768.1_ncrna_XR_001098839.1_8182	LOC105665901
lcl|NC_015768.1_mrna_XM_020863602.1_8183	LOC100645124
lcl|NC_015768.1_miscrna_XR_002307809.1_8184	LOC100645124
lcl|NC_015768.1_ncrna_XR_001098846.2_8185	LOC105665905
lcl|NC_015768.1_ncrna_XR_001098847.2_8186	LOC105665905
lcl|NC_015768.1_ncrna_XR_001098845.2_8187	LOC105665905
lcl|NC_015768.1_ncrna_XR_001098844.2_8188	LOC105665905
lcl|NC_015768.1_ncrna_XR_001098842.2_8189	LOC105665904
lcl|NC_015768.1_ncrna_XR_001098843.2_8190	LOC105665904
lcl|NC_015768.1_ncrna_XR_002307810.1_8191	LOC105665903
lcl|NC_015768.1_mrna_XM_003396423.3_8192	LOC100642927
lcl|NC_015768.1_mrna_XM_012310086.2_8193	LOC100642927
lcl|NC_015768.1_ncrna_XR_001098840.1_8194	LOC105665902
lcl|NC_015768.1_ncrna_XR_002307811.1_8195	LOC110119384
lcl|NC_015768.1_mrna_XM_012310089.2_8196	LOC100643042
lcl|NC_015768.1_mrna_XM_012310091.2_8197	LOC100643042
lcl|NC_015768.1_mrna_XM_012310088.2_8198	LOC100643042
lcl|NC_015768.1_mrna_XM_012310092.2_8199	LOC100645246
lcl|NC_015768.1_mrna_XM_012310093.2_8200	LOC100645246
lcl|NC_015768.1_mrna_XM_003396425.3_8201	LOC100643241
lcl|NC_015768.1_mrna_XM_020864002.1_8202	LOC100645374
lcl|NC_015768.1_mrna_XM_012310094.1_8203	LOC105665907
lcl|NC_015768.1_ncrna_XR_002307883.1_8204	LOC105665908
lcl|NC_015768.1_mrna_XM_003396426.3_8205	LOC100643363
lcl|NC_015768.1_mrna_XM_003396427.3_8206	LOC100643484
lcl|NC_015768.1_mrna_XM_012310097.2_8207	LOC100643610
lcl|NC_015768.1_miscrna_XR_002307861.1_8208	LOC100643610
lcl|NC_015768.1_miscrna_XR_002307862.1_8209	LOC105665909
lcl|NC_015768.1_miscrna_XR_002307863.1_8210	LOC105665909
lcl|NC_015768.1_mrna_XM_020863764.1_8211	LOC105665909
lcl|NC_015768.1_mrna_XM_020863763.1_8212	LOC105665909
lcl|NC_015768.1_mrna_XM_020863762.1_8213	LOC100644367
lcl|NC_015768.1_mrna_XM_012310103.2_8214	LOC100643849
lcl|NC_015768.1_mrna_XM_020863758.1_8215	LOC100644060
lcl|NC_015768.1_mrna_XM_020863759.1_8216	LOC100644367
lcl|NC_015768.1_mrna_XM_020863760.1_8217	LOC100644367
lcl|NC_015768.1_mrna_XM_003396433.3_8218	LOC100644367
lcl|NC_015768.1_mrna_XM_012310099.2_8219	LOC100644367
lcl|NC_015768.1_mrna_XM_020863761.1_8220	LOC100644367
lcl|NC_015768.1_mrna_XM_003396432.3_8221	LOC100644254
lcl|NC_015768.1_ncrna_XR_002307864.1_8222	LOC110119415
lcl|NC_015768.1_mrna_XM_020864003.1_8223	LOC110119459
lcl|NC_015768.1_mrna_XM_003396434.3_8224	LOC100644559
lcl|NC_015768.1_mrna_XM_012310104.2_8225	LOC100644680
lcl|NC_015768.1_mrna_XM_012310106.2_8226	LOC100644804
lcl|NC_015768.1_mrna_XM_003396436.3_8227	LOC100644804
lcl|NC_015768.1_mrna_XM_012310105.2_8228	LOC100644804
lcl|NC_015768.1_mrna_XM_012310107.2_8229	LOC100644926
lcl|NC_015768.1_mrna_XM_003396437.3_8230	LOC100644926
lcl|NC_015768.1_mrna_XM_020863609.1_8231	LOC100644926
lcl|NC_015768.1_mrna_XM_020863608.1_8232	LOC100644926
lcl|NC_015768.1_mrna_XM_020863610.1_8233	LOC100644926
lcl|NC_015768.1_ncrna_XR_002307878.1_8234	LOC110119422
lcl|NC_015768.1_mrna_XM_012310112.2_8235	LOC100651446
lcl|NC_015768.1_mrna_XM_012310111.2_8236	LOC100651446
lcl|NC_015768.1_mrna_XM_003396682.3_8237	LOC100645125
lcl|NC_015768.1_ncrna_XR_002307849.1_8238	LOC110119410
lcl|NC_015768.1_ncrna_XR_002307848.1_8239	LOC110119410
lcl|NC_015768.1_mrna_XM_003396867.2_8240	LOC100648165
lcl|NC_015768.1_mrna_XM_012310116.2_8241	LOC100646660
lcl|NC_015768.1_mrna_XM_012310117.1_8242	LOC100646660
lcl|NC_015768.1_mrna_XM_003396518.3_8243	LOC100645447
lcl|NC_015768.1_mrna_XM_012310115.2_8244	LOC100645447
lcl|NC_015768.1_mrna_XM_012310113.2_8245	LOC100645447
lcl|NC_015768.1_mrna_XM_012310114.2_8246	LOC100645447
lcl|NC_015768.1_mrna_XM_003396533.3_8247	LOC100647264
lcl|NC_015768.1_mrna_XM_012310118.2_8248	LOC100647264
lcl|NC_015768.1_mrna_XM_012310119.2_8249	LOC100648711
lcl|NC_015768.1_ncrna_XR_001098849.2_8250	LOC105665910
lcl|NC_015768.1_ncrna_XR_002307901.1_8251	LOC110119431
lcl|NC_015768.1_ncrna_XR_002307850.1_8252	LOC110119411
lcl|NC_015768.1_mrna_XM_003396554.3_8253	LOC100649771
lcl|NC_015768.1_mrna_XM_012310120.2_8254	LOC100651081
lcl|NC_015768.1_miscrna_XR_001098850.1_8255	LOC100651081
lcl|NC_015768.1_mrna_XM_020863915.1_8256	LOC100643364
lcl|NC_015768.1_mrna_XM_012310122.2_8257	LOC100643364
lcl|NC_015768.1_mrna_XM_020863916.1_8258	LOC100643364
lcl|NC_015768.1_mrna_XM_012310123.2_8259	LOC100643364
lcl|NC_015768.1_ncrna_XR_002307940.1_8260	LOC110119443
lcl|NC_015768.1_ncrna_XR_002307939.1_8261	LOC110119442
lcl|NC_015768.1_mrna_XM_020863917.1_8262	LOC100643364
lcl|NC_015768.1_mrna_XM_012310125.2_8263	LOC100648943
lcl|NC_015768.1_mrna_XM_012310126.2_8264	LOC100648943
lcl|NC_015768.1_mrna_XM_003396632.3_8265	LOC100648943
lcl|NC_015768.1_mrna_XM_020863918.1_8266	LOC100648943
lcl|NC_015768.1_mrna_XM_012310127.2_8267	LOC100651328
lcl|NC_015768.1_mrna_XM_003396453.2_8268	LOC100646828
lcl|NC_015768.1_mrna_XM_012310128.2_8269	LOC100644760
lcl|NC_015768.1_mrna_XM_003396597.3_8270	LOC100644760
lcl|NC_015768.1_mrna_XM_003396596.3_8271	LOC100644760
lcl|NC_015768.1_mrna_XM_003396610.3_8272	LOC100646225
lcl|NC_015768.1_mrna_XM_003396609.3_8273	LOC100646225
lcl|NC_015768.1_mrna_XM_003396573.3_8274	LOC100652280
lcl|NC_015768.1_mrna_XM_003396620.3_8275	LOC100647578
lcl|NC_015768.1_mrna_XM_003396659.3_8276	LOC100642209
lcl|NC_015768.1_mrna_XM_003396455.3_8277	LOC100647065
lcl|NC_015768.1_mrna_XM_012310797.2_8278	LOC100647185
lcl|NC_015768.1_mrna_XM_003396686.3_8279	LOC100645595
lcl|NC_015768.1_mrna_XM_012310133.2_8280	LOC100647338
lcl|NC_015768.1_mrna_XM_012310132.2_8281	LOC100647338
lcl|NC_015768.1_mrna_XM_020863955.1_8282	LOC100648750
lcl|NC_015768.1_mrna_XM_012310134.2_8283	LOC100648750
lcl|NC_015768.1_mrna_XM_020863952.1_8284	LOC100648750
lcl|NC_015768.1_mrna_XM_020863953.1_8285	LOC100648750
lcl|NC_015768.1_mrna_XM_012310135.2_8286	LOC100648750
lcl|NC_015768.1_mrna_XM_020863954.1_8287	LOC100648750
lcl|NC_015768.1_mrna_XM_003396703.3_8288	LOC100647338
lcl|NC_015768.1_mrna_XM_003396746.3_8289	LOC100642757
lcl|NC_015768.1_mrna_XM_003396752.3_8290	LOC100643652
lcl|NC_015768.1_mrna_XM_003396733.3_8291	LOC100651007
lcl|NC_015768.1_mrna_XM_012310138.2_8292	LOC100652076
lcl|NC_015768.1_mrna_XM_012310137.2_8293	LOC100647298
lcl|NC_015768.1_mrna_XM_012310140.2_8294	LOC100648477
lcl|NC_015768.1_mrna_XM_020863961.1_8295	LOC100648477
lcl|NC_015768.1_mrna_XM_003396793.3_8296	LOC100648477
lcl|NC_015768.1_mrna_XM_020863962.1_8297	LOC100648477
lcl|NC_015768.1_mrna_XM_012310143.2_8298	LOC100647028
lcl|NC_015768.1_mrna_XM_012310142.2_8299	LOC100647028
lcl|NC_015768.1_mrna_XM_003396763.2_8300	LOC100644927
lcl|NC_015768.1_mrna_XM_020863957.1_8301	LOC100644927
lcl|NC_015768.1_mrna_XM_020863960.1_8302	LOC100644927
lcl|NC_015768.1_mrna_XM_020863958.1_8303	LOC100644927
lcl|NC_015768.1_mrna_XM_012310149.2_8304	LOC100644927
lcl|NC_015768.1_mrna_XM_012310147.2_8305	LOC100644927
lcl|NC_015768.1_mrna_XM_012310148.2_8306	LOC100644927
lcl|NC_015768.1_mrna_XM_012310145.2_8307	LOC100644927
lcl|NC_015768.1_mrna_XM_012310151.1_8308	LOC100644927
lcl|NC_015768.1_mrna_XM_012310153.1_8309	LOC100644927
lcl|NC_015768.1_mrna_XM_003396803.3_8310	LOC100649733
lcl|NC_015768.1_mrna_XM_012310154.2_8311	LOC100646026
lcl|NC_015768.1_mrna_XM_003396773.3_8312	LOC100646026
lcl|NC_015768.1_mrna_XM_012310155.1_8313	LOC100646026
lcl|NC_015768.1_mrna_XM_020863963.1_8314	LOC100646026
lcl|NC_015768.1_mrna_XM_012310156.2_8315	LOC100646026
lcl|NC_015768.1_mrna_XM_020863964.1_8316	LOC100646026
lcl|NC_015768.1_ncrna_XR_002307949.1_8317	LOC110119452
lcl|NC_015768.1_ncrna_XR_002307948.1_8318	LOC110119452
lcl|NC_015768.1_ncrna_XR_002307950.1_8319	LOC110119453
lcl|NC_015768.1_mrna_XM_003396818.3_8320	LOC100651837
lcl|NC_015768.1_mrna_XM_020863966.1_8321	LOC110119454
lcl|NC_015768.1_mrna_XM_003396837.3_8322	LOC100644136
lcl|NC_015768.1_ncrna_XR_002307868.1_8323	LOC110119418
lcl|NC_015768.1_ncrna_XR_002307867.1_8324	LOC110119418
lcl|NC_015768.1_ncrna_XR_002307866.1_8325	LOC110119417
lcl|NC_015768.1_mrna_XM_012310158.2_8326	LOC100646742
lcl|NC_015768.1_mrna_XM_003396864.3_8327	LOC100647537
lcl|NC_015768.1_mrna_XM_012310157.2_8328	LOC100647537
lcl|NC_015768.1_mrna_XM_003396879.3_8329	LOC100649626
lcl|NC_015768.1_mrna_XM_020864038.1_8330	LOC100648364
lcl|NC_015768.1_mrna_XM_020864039.1_8331	LOC100648364
lcl|NC_015768.1_ncrna_XR_002307865.1_8332	LOC110119416
lcl|NC_015768.1_mrna_XM_012310163.2_8333	LOC100642607
lcl|NC_015768.1_mrna_XM_012310162.2_8334	LOC100642607
lcl|NC_015768.1_mrna_XM_012310164.2_8335	LOC100642607
lcl|NC_015768.1_mrna_XM_012310165.2_8336	LOC100642607
lcl|NC_015768.1_mrna_XM_003396905.3_8337	LOC100642607
lcl|NC_015768.1_ncrna_XR_002307789.1_8338	LOC110119376
lcl|NC_015768.1_ncrna_XR_002307791.1_8339	LOC110119377
lcl|NC_015768.1_ncrna_XR_002307790.1_8340	LOC110119377
lcl|NC_015768.1_ncrna_XR_002307792.1_8341	LOC110119377
lcl|NC_015768.1_mrna_XM_003396916.3_8342	LOC100643808
lcl|NC_015768.1_mrna_NM_001280936.1_8343	LOC100644850
lcl|NC_015768.1_mrna_XM_003396934.3_8344	LOC100646110
lcl|NC_015768.1_mrna_XM_012310166.2_8345	LOC100646110
lcl|NC_015768.1_ncrna_XR_002307828.1_8346	LOC110119395
lcl|NC_015768.1_ncrna_XR_002307827.1_8347	LOC110119394
lcl|NC_015768.1_mrna_XM_012310171.2_8348	LOC100646110
lcl|NC_015768.1_mrna_XM_020863671.1_8349	LOC100646110
lcl|NC_015768.1_mrna_XM_012310172.2_8350	LOC100646110
lcl|NC_015768.1_mrna_XM_012310170.2_8351	LOC100646110
lcl|NC_015768.1_mrna_XM_012310173.2_8352	LOC100646110
lcl|NC_015768.1_ncrna_XR_002307826.1_8353	LOC110119394
lcl|NC_015768.1_mrna_XM_012310176.2_8354	LOC100646110
lcl|NC_015768.1_mrna_XM_012310175.2_8355	LOC100646110
lcl|NC_015768.1_ncrna_XR_001098853.2_8356	LOC105665911
lcl|NC_015768.1_mrna_XM_020864007.1_8357	LOC100647421
lcl|NC_015768.1_mrna_XM_012310179.2_8358	LOC100645796
lcl|NC_015768.1_mrna_XM_012310180.2_8359	LOC100645796
lcl|NC_015768.1_mrna_XM_012310181.2_8360	LOC100645796
lcl|NC_015768.1_ncrna_XR_002307935.1_8361	LOC110119439
lcl|NC_015768.1_ncrna_XR_002307936.1_8362	LOC110119439
lcl|NC_015768.1_ncrna_XR_001098854.2_8363	LOC105665912
lcl|NC_015768.1_mrna_XM_012310183.2_8364	LOC105665913
lcl|NC_015768.1_mrna_XM_020863913.1_8365	LOC100646948
lcl|NC_015768.1_mrna_XM_012310184.2_8366	LOC100646948
lcl|NC_015768.1_mrna_XM_020863914.1_8367	LOC100646948
lcl|NC_015768.1_mrna_XM_020863912.1_8368	LOC100646948
lcl|NC_015768.1_ncrna_XR_002307937.1_8369	LOC110119440
lcl|NC_015768.1_mrna_XM_003396465.3_8370	LOC100648557
lcl|NC_015768.1_mrna_XM_012310187.2_8371	LOC100649258
lcl|NC_015768.1_mrna_XM_012310186.2_8372	LOC100649258
lcl|NC_015768.1_mrna_XM_003396471.3_8373	LOC100649258
lcl|NC_015768.1_ncrna_XR_002307938.1_8374	LOC110119441
lcl|NC_015768.1_mrna_XM_003396477.3_8375	LOC100650078
lcl|NC_015768.1_mrna_XM_020863697.1_8376	LOC100650078
lcl|NC_015768.1_mrna_XM_020863698.1_8377	LOC110119402
lcl|NC_015768.1_ncrna_XR_002307840.1_8378	LOC110119403
lcl|NC_015768.1_ncrna_XR_002307839.1_8379	LOC110119403
lcl|NC_015768.1_mrna_XM_012310188.2_8380	LOC100650927
lcl|NC_015768.1_mrna_XM_020863724.1_8381	LOC100647620
lcl|NC_015768.1_mrna_XM_020863725.1_8382	LOC110119158
lcl|NC_015768.1_mrna_XM_020863726.1_8383	LOC100642809
lcl|NC_015768.1_mrna_XM_012310189.2_8384	LOC100642809
lcl|NC_015768.1_mrna_XM_003396506.3_8385	LOC100644018
lcl|NC_015768.1_mrna_XM_003396522.2_8386	LOC100645912
lcl|NC_015768.1_mrna_XM_012310191.2_8387	LOC100645912
lcl|NC_015768.1_mrna_XM_020863668.1_8388	LOC100645912
lcl|NC_015768.1_mrna_XM_003396512.3_8389	LOC100644724
lcl|NC_015768.1_mrna_XM_012310193.2_8390	LOC100646025
lcl|NC_015768.1_mrna_XM_003396523.3_8391	LOC100646025
lcl|NC_015768.1_mrna_XM_020863734.1_8392	LOC100646025
lcl|NC_015768.1_mrna_XM_003396524.3_8393	LOC100646146
lcl|NC_015768.1_mrna_XM_003396528.3_8394	LOC100646710
lcl|NC_015768.1_mrna_XM_012310195.2_8395	LOC100646710
lcl|NC_015768.1_mrna_XM_012310194.2_8396	LOC105665914
lcl|NC_015768.1_mrna_XM_012310196.2_8397	LOC100646829
lcl|NC_015768.1_mrna_XM_003396529.3_8398	LOC100646829
lcl|NC_015768.1_mrna_XM_012310198.2_8399	LOC100646381
lcl|NC_015768.1_mrna_XM_020863691.1_8400	LOC100646259
lcl|NC_015768.1_mrna_XM_003396531.3_8401	LOC100647066
lcl|NC_015768.1_mrna_XM_012310199.2_8402	LOC100646949
lcl|NC_015768.1_mrna_XM_003396530.3_8403	LOC100646949
lcl|NC_015768.1_ncrna_XR_002307838.1_8404	LOC110119400
lcl|NC_015768.1_ncrna_XR_001098855.2_8405	LOC105665915
lcl|NC_015768.1_mrna_XM_012310202.1_8406	LOC100647382
lcl|NC_015768.1_mrna_XM_003396534.3_8407	LOC100647382
lcl|NC_015768.1_mrna_XM_020863692.1_8408	LOC100647382
lcl|NC_015768.1_mrna_XM_020863695.1_8409	LOC100647382
lcl|NC_015768.1_mrna_XM_020863693.1_8410	LOC100647382
lcl|NC_015768.1_mrna_XM_020863694.1_8411	LOC100647382
lcl|NC_015768.1_ncrna_XR_001098856.2_8412	LOC105665917
lcl|NC_015768.1_mrna_XM_003396535.3_8413	LOC100647502
lcl|NC_015768.1_mrna_XM_020863792.1_8414	LOC100647621
lcl|NC_015768.1_mrna_XM_012310207.2_8415	LOC100647621
lcl|NC_015768.1_mrna_XM_012310208.2_8416	LOC100647621
lcl|NC_015768.1_mrna_XM_012310206.2_8417	LOC100647621
lcl|NC_015768.1_mrna_XM_012310203.2_8418	LOC100647621
lcl|NC_015768.1_mrna_XM_003396536.3_8419	LOC100647621
lcl|NC_015768.1_mrna_XM_012310204.2_8420	LOC100647621
lcl|NC_015768.1_mrna_XM_012310205.2_8421	LOC100647621
lcl|NC_015768.1_mrna_XM_003396541.3_8422	LOC100648250
lcl|NC_015768.1_mrna_XM_020863794.1_8423	LOC100648250
lcl|NC_015768.1_miscrna_XR_001098858.2_8424	LOC100648021
lcl|NC_015768.1_miscrna_XR_001098857.2_8425	LOC100648021
lcl|NC_015768.1_mrna_XM_003396540.3_8426	LOC100648021
lcl|NC_015768.1_mrna_XM_012310209.2_8427	LOC100648135
lcl|NC_015768.1_mrna_XM_003396539.3_8428	LOC100647900
lcl|NC_015768.1_mrna_XM_012310210.2_8429	LOC100647900
lcl|NC_015768.1_mrna_XM_012310211.2_8430	LOC100647900
lcl|NC_015768.1_mrna_XM_003396543.3_8431	LOC100648476
lcl|NC_015768.1_mrna_XM_012310212.2_8432	LOC100648362
lcl|NC_015768.1_mrna_XM_003396544.3_8433	LOC100648597
lcl|NC_015768.1_mrna_XM_003396548.3_8434	LOC100649061
lcl|NC_015768.1_mrna_XM_003396552.3_8435	LOC100649535
lcl|NC_015768.1_mrna_XM_012310230.2_8436	LOC100648825
lcl|NC_015768.1_mrna_XM_012310215.2_8437	LOC100647850
lcl|NC_015768.1_mrna_XM_012310216.2_8438	LOC100647850
